School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Morgan State,31,9,22,0.29,-12.57,-7.97,6,10,6,6,2,15,2089,2223,1250,734,1854,0.396,161,535,0.301,460,672,0.685,377,1089,349,188,68,368,572,69.1,96.7,0.362,0.289,0.481,47.5,47.5,8.7,5.7,0.439,14.5,30.9,0.248,NA,NA,NA
Mount St. Mary's,33,14,19,0.424,-9.93,-7.99,10,8,9,3,5,15,2218,2282,1335,788,1967,0.401,226,713,0.317,416,601,0.692,318,1022,361,248,119,401,655,69.7,95.4,0.306,0.362,0.492,44.0,45.8,10.7,9.5,0.458,15.1,25.3,0.211,NA,NA,NA
Murray State,31,17,14,0.548,-1.58,-3.06,10,6,10,4,4,8,2212,2093,1245,770,1694,0.455,226,621,0.364,444,613,0.724,308,1018,445,186,66,367,617,65.6,108.3,0.362,0.367,0.557,51.2,57.8,9.1,6.3,0.521,15.6,30.1,0.262,NA,NA,NA
Navy,33,19,14,0.576,-4.99,-7.05,9,9,6,9,11,4,2230,2135,1340,805,1768,0.455,141,469,0.301,479,748,0.64,370,1187,448,188,125,430,648,64.9,102.6,0.423,0.265,0.525,53.5,55.7,8.6,12.5,0.495,16.8,33.7,0.271,NA,NA,NA
NC State,33,16,17,0.485,9.83,9.04,5,13,11,7,3,8,2482,2456,1330,866,1999,0.433,207,595,0.348,543,777,0.699,457,1306,383,149,141,366,558,68.3,109.2,0.389,0.298,0.524,52.7,44.2,6.6,11.0,0.485,13.4,36.3,0.272,NA,NA,NA
Nebraska,34,16,18,0.471,8.84,5.57,6,12,10,8,3,8,2456,2345,1370,883,1976,0.447,220,634,0.347,470,644,0.73,377,1197,397,250,112,401,656,67.1,106.9,0.326,0.321,0.538,51.4,45.0,10.9,9.3,0.503,14.9,31.8,0.238,NA,NA,NA
Nevada,38,24,14,0.632,2.85,1.79,10,8,16,3,5,10,2878,2740,1550,973,2293,0.424,202,658,0.307,730,992,0.736,459,1535,478,254,216,495,788,72.3,102.7,0.433,0.287,0.521,51.3,49.1,9.1,14.2,0.468,15.2,31.2,0.318,NA,NA,NA
Nevada-Las Vegas,33,18,15,0.545,5.5,3.17,8,10,13,3,2,10,2581,2427,1350,887,2015,0.44,252,760,0.332,555,815,0.681,371,1270,499,266,168,466,700,74.0,103.4,0.404,0.377,0.537,49.8,56.3,10.7,12.4,0.503,16.2,29.2,0.275,NA,NA,NA
New Hampshire,33,20,13,0.606,-7.89,-7.05,11,5,11,3,9,10,2342,2297,1330,809,1944,0.416,222,666,0.333,502,693,0.724,376,1296,389,126,59,385,585,68.6,102.6,0.356,0.343,0.515,53.6,48.1,5.5,4.9,0.473,14.5,30.3,0.258,NA,NA,NA
New Mexico,32,17,15,0.531,5.21,2.58,10,8,12,4,5,7,2432,2348,1285,829,1782,0.465,196,540,0.363,578,783,0.738,310,1173,462,180,130,489,657,72.2,104.9,0.439,0.303,0.565,52.7,55.7,7.8,11.2,0.52,18.5,30.4,0.324,NA,NA,NA
New Mexico State,34,23,11,0.676,3.59,-3.54,13,1,15,2,7,8,2424,2145,1380,887,1919,0.462,179,537,0.333,471,696,0.677,415,1395,475,141,160,462,535,66.6,105.4,0.363,0.28,0.539,56.7,53.6,6.1,11.8,0.509,17.0,36.0,0.245,NA,NA,NA
New Orleans,30,10,20,0.333,-14.21,-8.17,6,12,7,5,3,14,2249,2325,1205,763,1820,0.419,162,480,0.338,561,816,0.688,422,1138,408,252,77,452,640,74.0,100.9,0.448,0.264,0.509,50.6,53.5,11.3,7.1,0.464,17.0,35.5,0.308,NA,NA,NA
Niagara,32,7,25,0.219,-11.26,-3.86,5,15,5,8,1,14,2067,2304,1300,735,1821,0.404,166,589,0.282,431,620,0.695,384,1168,347,165,103,461,626,67.3,94.6,0.34,0.323,0.489,50.5,47.2,7.5,8.7,0.449,17.9,32.8,0.237,NA,NA,NA
Nicholls State,34,11,23,0.324,-16.68,-5.23,6,12,8,4,1,17,2298,2598,1375,787,1875,0.42,212,694,0.305,512,782,0.655,315,1144,433,229,164,534,686,71.6,93.3,0.417,0.37,0.511,46.0,55.0,9.3,11.8,0.476,19.2,25.4,0.273,NA,NA,NA
NJIT,35,20,15,0.571,-4.17,-4.56,8,6,12,6,8,9,2629,2587,1410,911,2045,0.445,306,865,0.354,501,679,0.738,330,1214,562,226,93,452,672,70.7,105.5,0.332,0.423,0.555,48.8,61.7,9.1,7.8,0.52,16.0,27.1,0.245,NA,NA,NA
Norfolk State,34,17,17,0.5,-7.55,-6.73,12,4,9,2,7,10,2494,2494,1370,813,1919,0.424,242,697,0.347,626,808,0.775,376,1182,411,191,174,423,712,68.8,105.9,0.421,0.363,0.542,49.4,50.6,8.1,14.2,0.487,15.5,32.0,0.326,NA,NA,NA
North Carolina,40,33,7,0.825,23.44,10.69,14,4,15,1,6,5,3311,2801,1600,1235,2560,0.482,224,685,0.327,617,826,0.747,568,1624,708,269,177,431,718,70.2,118.0,0.323,0.268,0.561,55.9,57.3,9.6,11.5,0.526,12.7,40.3,0.241,1.0,2ND,EAST
North Carolina A&T,32,10,22,0.313,-16.78,-8.49,7,9,8,6,2,13,2169,2433,1305,745,1836,0.406,199,633,0.314,480,675,0.711,357,1148,339,162,77,439,718,68.7,96.7,0.368,0.345,0.503,49.1,45.5,7.2,7.4,0.46,16.9,30.0,0.261,NA,NA,NA
North Carolina Central,32,13,19,0.406,-13.0,-10.03,7,9,8,5,3,12,2220,2235,1285,779,1805,0.432,200,575,0.348,462,697,0.663,395,1178,406,186,54,444,635,67.8,101.9,0.386,0.319,0.52,51.3,52.1,8.5,4.8,0.487,17.2,34.2,0.256,NA,NA,NA
North Dakota,33,17,16,0.515,-3.68,-4.91,10,8,10,5,4,9,2474,2366,1340,876,1926,0.455,203,565,0.359,519,761,0.682,293,1209,439,257,90,435,694,72.3,102.1,0.395,0.293,0.541,50.3,50.1,10.6,7.7,0.508,16.0,24.9,0.269,NA,NA,NA
North Dakota State,33,20,13,0.606,-0.93,-2.99,8,8,12,1,4,11,2271,2129,1325,817,1837,0.445,214,630,0.34,423,619,0.683,302,1149,347,198,117,348,523,65.8,104.2,0.337,0.343,0.533,50.8,42.5,9.1,9.3,0.503,14.0,26.9,0.23,NA,NA,NA
North Florida,34,22,12,0.647,-1.41,-3.92,10,4,14,3,7,9,2865,2704,1360,1000,2065,0.484,411,1002,0.41,454,624,0.728,293,1168,559,177,172,383,551,72.4,116.4,0.302,0.485,0.607,47.1,55.9,7.2,10.4,0.584,14.0,25.2,0.22,NA,NA,NA
North Texas,32,12,20,0.375,-9.83,-3.23,7,11,11,7,1,12,2386,2505,1285,830,1838,0.452,187,567,0.33,539,838,0.643,362,1158,362,210,98,443,685,71.9,103.3,0.456,0.308,0.534,49.6,43.6,9.1,7.9,0.502,16.5,30.3,0.293,NA,NA,NA
Northeastern,33,18,15,0.545,1.6,1.35,9,9,7,7,8,7,2376,2339,1365,793,1808,0.439,286,770,0.371,504,704,0.716,295,1111,485,202,109,409,546,66.0,105.4,0.389,0.426,0.555,48.9,61.2,9.0,8.5,0.518,16.0,26.3,0.279,NA,NA,NA
Northern Arizona,30,5,25,0.167,-18.29,-2.83,3,15,4,9,1,15,2054,2438,1225,699,1749,0.4,220,650,0.338,436,619,0.704,260,1002,372,185,60,389,563,71.0,94.5,0.354,0.372,0.503,45.8,53.2,8.5,5.4,0.463,16.0,22.8,0.249,NA,NA,NA
Northern Colorado,31,10,21,0.323,-12.22,-4.01,7,11,7,9,3,10,2292,2482,1240,780,1726,0.452,203,545,0.372,529,727,0.728,328,1077,320,178,78,427,703,69.9,105.8,0.421,0.316,0.553,50.1,41.0,8.2,7.6,0.511,17.1,30.1,0.306,NA,NA,NA
Northern Illinois,34,21,13,0.618,-0.46,-1.2,9,9,18,1,3,10,2463,2285,1370,842,1970,0.427,238,681,0.349,541,791,0.684,416,1331,472,250,118,430,687,69.3,103.8,0.402,0.346,0.525,52.9,56.1,10.5,10.7,0.488,15.5,32.9,0.275,NA,NA,NA
Northern Iowa,36,23,13,0.639,8.78,4.44,11,7,11,3,6,8,2475,2303,1455,849,1864,0.455,298,796,0.374,479,633,0.757,195,1091,429,204,94,357,560,64.1,106.2,0.34,0.427,0.572,46.8,50.5,8.8,7.7,0.535,14.2,17.6,0.257,11.0,R32,WEST
Northern Kentucky,30,9,21,0.3,-6.87,-0.69,5,13,7,7,2,13,2116,2233,1210,755,1719,0.439,234,656,0.357,372,545,0.683,281,1033,439,142,88,406,615,69.4,100.8,0.317,0.382,0.535,49.1,58.1,6.8,7.6,0.507,17.0,27.0,0.216,NA,NA,NA
Northwestern,32,20,12,0.625,10.16,4.12,8,10,14,4,5,6,2304,2111,1305,837,1859,0.45,278,776,0.358,352,528,0.667,342,1167,527,124,121,331,605,64.4,109.7,0.284,0.417,0.546,51.4,63.0,5.9,10.7,0.525,13.6,30.5,0.189,NA,NA,NA
Northwestern State,28,8,20,0.286,-15.74,-5.66,5,13,6,7,2,13,2224,2413,1120,770,1688,0.456,207,578,0.358,477,623,0.766,286,919,433,174,90,407,560,75.2,105.6,0.369,0.342,0.561,45.5,56.2,8.3,7.4,0.517,17.0,28.7,0.283,NA,NA,NA
Notre Dame,36,24,12,0.667,14.1,9.57,11,7,14,2,5,5,2704,2541,1445,972,2042,0.476,262,700,0.374,498,671,0.742,381,1265,480,197,143,359,544,65.0,115.2,0.329,0.343,0.573,51.1,49.4,8.4,10.1,0.54,13.2,32.3,0.244,6.0,E8,EAST
Oakland,35,23,12,0.657,6.3,-1.61,13,5,8,4,11,5,3023,2746,1405,1002,2186,0.458,316,794,0.398,703,913,0.77,399,1373,545,215,116,399,667,74.8,115.1,0.418,0.363,0.577,51.6,54.4,8.2,7.9,0.531,13.2,31.1,0.322,NA,NA,NA
Ohio,35,23,12,0.657,1.9,-1.18,11,7,16,3,5,6,2746,2617,1410,937,1993,0.47,296,767,0.386,576,759,0.759,289,1251,487,157,128,414,632,70.4,110.7,0.381,0.385,0.583,51.1,52.0,6.3,9.2,0.544,15.0,24.9,0.289,NA,NA,NA
Ohio State,35,21,14,0.6,9.39,7.08,11,7,15,6,4,6,2462,2381,1420,876,1995,0.439,219,655,0.334,491,718,0.684,379,1333,397,191,183,451,620,67.7,102.5,0.36,0.328,0.527,51.3,45.3,7.9,14.0,0.494,16.2,30.3,0.246,NA,NA,NA
Oklahoma,37,29,8,0.784,19.76,11.14,12,6,14,1,7,5,2948,2629,1495,1018,2225,0.458,382,906,0.422,530,734,0.722,407,1418,537,247,188,484,630,71.0,111.0,0.33,0.407,0.573,51.4,52.8,9.3,12.6,0.543,15.8,31.0,0.238,2.0,F4,WEST
Oklahoma State,32,12,20,0.375,8.18,8.81,3,15,8,8,1,9,2128,2148,1295,723,1709,0.423,205,625,0.328,477,654,0.729,310,1111,389,179,132,402,636,65.0,101.1,0.383,0.366,0.527,49.1,53.8,8.5,11.6,0.483,16.6,28.8,0.279,NA,NA,NA
Old Dominion,38,25,13,0.658,4.66,-2.31,12,6,11,4,7,6,2604,2339,1530,987,2227,0.443,159,528,0.301,471,691,0.682,501,1474,505,221,150,346,687,62.8,108.4,0.31,0.237,0.51,54.5,51.2,9.2,11.8,0.479,11.9,36.5,0.211,NA,NA,NA
Omaha,32,18,14,0.563,-0.24,-2.04,10,6,9,4,7,9,2729,2619,1295,953,2023,0.471,202,599,0.337,621,833,0.745,340,1129,460,297,94,413,657,76.4,110.4,0.412,0.296,0.564,48.9,48.3,12.0,7.4,0.521,14.6,29.2,0.307,NA,NA,NA
Oral Roberts,31,14,17,0.452,-2.69,0.59,6,10,8,4,4,12,2356,2384,1245,832,1821,0.457,194,514,0.377,498,665,0.749,299,1101,384,162,133,373,563,71.2,106.4,0.365,0.282,0.551,50.2,46.2,7.3,10.3,0.51,14.9,28.0,0.273,NA,NA,NA
Oregon,38,31,7,0.816,18.05,8.64,14,4,18,0,5,5,2990,2614,1525,1041,2230,0.467,260,758,0.343,648,906,0.715,442,1382,517,275,221,431,675,69.5,112.8,0.406,0.34,0.562,52.4,49.7,10.4,15.3,0.525,13.9,34.2,0.291,1.0,E8,WEST
Oregon State,32,19,13,0.594,10.39,9.26,9,9,12,3,4,7,2301,2244,1280,811,1843,0.44,218,587,0.371,461,687,0.671,337,1102,432,236,106,361,642,68.4,105.1,0.373,0.319,0.53,48.3,53.3,10.8,9.7,0.499,14.3,29.2,0.25,7.0,R64,WEST
Pacific,28,8,20,0.286,-3.57,2.35,6,12,6,8,2,11,1948,2009,1140,685,1559,0.439,190,576,0.33,388,575,0.675,282,993,362,125,71,383,637,67.8,100.8,0.369,0.369,0.532,50.6,52.8,6.5,7.3,0.5,17.3,29.0,0.249,NA,NA,NA
Penn State,32,16,16,0.5,3.17,6.95,7,11,11,4,3,8,2107,2228,1290,732,1799,0.407,211,665,0.317,432,621,0.696,333,1109,322,166,141,361,644,66.2,98.7,0.345,0.37,0.503,49.0,44.0,7.8,12.5,0.466,14.7,28.7,0.24,NA,NA,NA
Pennsylvania,28,11,17,0.393,-6.18,-2.15,5,9,9,6,2,11,1911,2013,1130,685,1606,0.427,200,657,0.304,341,508,0.671,287,1001,381,146,75,373,513,68.4,99.0,0.316,0.409,0.517,49.3,55.6,7.6,6.6,0.489,16.8,28.4,0.212,NA,NA,NA
Pepperdine,32,18,14,0.563,2.33,1.68,10,8,10,3,6,8,2349,2287,1300,840,1861,0.451,162,469,0.345,507,754,0.672,351,1182,457,187,93,357,595,68.3,105.9,0.405,0.252,0.529,50.7,54.4,8.4,7.4,0.495,13.9,30.4,0.272,NA,NA,NA
Pittsburgh,33,21,12,0.636,15.47,8.75,9,9,15,4,3,6,2476,2220,1330,878,1919,0.458,204,589,0.346,516,686,0.752,417,1257,547,162,121,384,581,66.4,112.2,0.357,0.307,0.551,55.2,62.3,7.3,10.0,0.511,14.6,36.9,0.269,10.0,R64,EAST
Portland,32,12,20,0.375,-2.21,0.56,6,12,8,7,3,9,2483,2552,1285,868,2012,0.431,289,787,0.367,458,633,0.724,369,1130,425,208,128,389,697,72.7,106.3,0.315,0.391,0.537,47.9,49.0,8.9,10.4,0.503,14.4,30.6,0.228,NA,NA,NA
Portland State,31,13,18,0.419,-8.15,-5.94,8,10,8,6,4,11,2408,2409,1240,908,1904,0.477,167,519,0.322,425,645,0.659,329,1096,527,263,112,390,589,73.2,106.1,0.339,0.273,0.545,49.2,58.0,11.6,8.9,0.521,15.0,29.3,0.223,NA,NA,NA
Prairie View,31,7,24,0.226,-17.43,-6.82,7,11,4,6,3,16,1873,2202,1240,657,1727,0.38,127,467,0.272,432,630,0.686,355,998,269,239,84,465,691,68.9,87.6,0.365,0.27,0.462,46.1,40.9,11.2,7.6,0.417,18.7,30.7,0.25,NA,NA,NA
Presbyterian,31,11,20,0.355,-13.38,-4.98,5,13,7,8,3,11,2093,2259,1245,754,1743,0.433,148,502,0.295,437,615,0.711,298,1047,350,206,60,441,595,69.8,96.4,0.353,0.288,0.514,48.4,46.4,9.5,5.9,0.475,17.8,27.4,0.251,NA,NA,NA
Princeton,29,22,7,0.759,7.17,-1.72,12,2,13,0,9,6,2294,1989,1175,800,1725,0.464,282,736,0.383,412,579,0.712,288,1069,431,206,104,330,503,69.4,112.5,0.336,0.427,0.573,52.0,53.9,10.1,8.6,0.546,14.2,28.8,0.239,NA,NA,NA
Providence,35,24,11,0.686,11.94,8.46,10,8,13,4,7,4,2577,2455,1415,881,2093,0.421,249,776,0.321,566,781,0.725,402,1263,550,229,123,397,591,69.8,104.4,0.373,0.371,0.523,49.4,62.4,9.3,8.9,0.48,13.9,30.3,0.27,9.0,R32,EAST
Purdue,35,26,9,0.743,20.17,7.46,12,6,17,1,5,5,2726,2281,1415,960,2042,0.47,268,731,0.367,538,723,0.744,407,1443,615,147,165,419,607,67.8,113.7,0.354,0.358,0.571,57.3,64.1,6.1,11.7,0.536,14.9,34.9,0.263,5.0,R64,MIDWEST
Purdue-Fort Wayne,34,24,10,0.706,0.0,-1.66,12,4,12,1,10,7,2701,2585,1370,932,2017,0.462,354,863,0.41,483,671,0.72,342,1230,512,190,112,417,588,70.4,112.0,0.333,0.428,0.578,51.4,54.9,7.9,8.5,0.55,15.1,28.7,0.239,NA,NA,NA
Quinnipiac,30,9,21,0.3,-10.38,-4.98,6,14,6,8,3,11,1969,2131,1215,698,1897,0.368,229,671,0.341,344,532,0.647,498,1299,377,146,141,459,611,69.7,93.0,0.28,0.354,0.458,53.5,54.0,6.9,11.8,0.428,17.6,38.5,0.181,NA,NA,NA
Radford,31,16,15,0.516,-5.17,-3.45,9,9,8,6,7,7,2266,2248,1270,844,1885,0.448,226,658,0.343,352,541,0.651,408,1174,410,183,138,416,580,67.6,105.6,0.287,0.349,0.529,52.2,48.6,8.5,10.9,0.508,16.3,35.4,0.187,NA,NA,NA
Rhode Island,32,17,15,0.531,7.92,3.29,9,9,13,4,3,9,2220,2072,1295,782,1762,0.444,213,584,0.365,443,662,0.669,335,1118,391,170,159,368,606,65.1,105.4,0.376,0.331,0.535,51.9,50.0,8.1,13.5,0.504,15.1,30.6,0.251,NA,NA,NA
Rice,32,12,20,0.375,-8.8,-2.7,7,11,9,8,3,11,2427,2576,1285,813,1798,0.452,228,716,0.318,573,773,0.741,294,1052,419,205,89,419,562,71.4,105.8,0.43,0.398,0.56,47.9,51.5,8.9,7.2,0.516,16.2,26.9,0.319,NA,NA,NA
Richmond,32,16,16,0.5,7.28,4.56,7,11,9,7,5,7,2450,2363,1295,890,1848,0.482,240,674,0.356,430,652,0.66,251,1021,531,210,74,327,610,68.8,110.0,0.353,0.365,0.568,46.2,59.7,9.4,5.9,0.547,13.2,23.2,0.233,NA,NA,NA
Rider,33,13,20,0.394,-5.0,-3.6,8,12,7,6,4,12,2177,2223,1340,769,1803,0.427,204,647,0.315,435,638,0.682,330,1170,416,189,124,421,587,65.6,99.0,0.354,0.359,0.517,49.9,54.1,8.6,10.9,0.483,16.7,28.6,0.241,NA,NA,NA
Robert Morris,32,10,22,0.313,-13.53,-7.75,8,10,4,8,5,14,2082,2267,1285,741,1780,0.416,178,645,0.276,422,633,0.667,303,1042,400,265,127,454,552,69.4,93.4,0.356,0.362,0.5,45.4,54.0,11.9,10.8,0.466,17.9,26.0,0.237,NA,NA,NA
Rutgers,32,7,25,0.219,-7.06,6.43,1,17,7,11,0,11,2166,2571,1295,785,1878,0.418,161,503,0.32,435,640,0.68,314,1113,377,195,113,443,562,71.3,93.9,0.341,0.268,0.496,45.5,48.0,8.5,8.3,0.461,16.9,26.0,0.232,NA,NA,NA
Sacramento State,31,14,17,0.452,-8.63,-5.32,6,12,10,5,3,11,2210,2237,1245,790,1784,0.443,209,618,0.338,421,627,0.671,302,1112,434,175,130,367,631,69.2,102.6,0.351,0.346,0.531,48.5,54.9,8.1,11.3,0.501,15.0,27.0,0.236,NA,NA,NA
Sacred Heart,30,12,18,0.4,-13.01,-9.05,11,7,6,5,5,13,2217,2336,1210,785,1795,0.437,169,544,0.311,478,695,0.688,378,1128,363,190,77,442,625,72.2,101.6,0.387,0.303,0.522,50.3,46.2,8.7,6.5,0.484,17.2,33.4,0.266,NA,NA,NA
Saint Francis (PA),30,13,17,0.433,-12.57,-9.06,9,9,8,6,5,11,2110,2181,1210,716,1700,0.421,218,607,0.359,460,662,0.695,349,1093,356,140,95,379,515,67.6,103.2,0.389,0.357,0.524,50.7,49.7,6.8,8.4,0.485,15.8,32.3,0.271,NA,NA,NA
Saint Joseph's,36,28,8,0.778,12.1,4.93,13,5,12,4,10,2,2780,2522,1445,976,2153,0.453,251,767,0.327,577,806,0.716,364,1378,534,184,119,355,583,70.1,109.7,0.374,0.356,0.548,51.9,54.7,7.3,9.2,0.512,12.3,28.2,0.268,8.0,R32,WEST
Saint Louis,32,11,21,0.344,-2.73,3.49,5,13,7,11,3,8,2106,2305,1290,724,1726,0.419,199,607,0.328,459,653,0.703,230,1045,426,175,66,436,646,69.4,94.1,0.378,0.352,0.517,46.6,58.8,7.8,6.2,0.477,17.6,20.7,0.266,NA,NA,NA
Saint Mary's (CA),35,29,6,0.829,13.6,1.24,15,3,20,1,7,4,2576,2132,1400,951,1887,0.504,303,747,0.406,371,539,0.688,310,1225,583,169,119,335,539,62.3,118.1,0.286,0.396,0.601,53.9,61.3,7.7,8.9,0.584,13.5,30.2,0.197,NA,NA,NA
Saint Peter's,30,14,16,0.467,-5.0,-4.3,12,8,9,5,5,10,1966,1987,1210,700,1660,0.422,183,560,0.327,383,582,0.658,322,1102,357,164,96,392,528,66.4,97.8,0.351,0.337,0.508,52.1,51.0,8.2,9.3,0.477,16.8,30.5,0.231,NA,NA,NA
Sam Houston State,34,18,16,0.529,-6.06,-6.5,12,6,10,5,6,9,2551,2427,1370,876,2013,0.435,264,775,0.341,535,767,0.698,382,1261,575,188,57,400,742,69.8,106.7,0.381,0.385,0.537,52.2,65.6,7.9,5.2,0.501,14.4,29.9,0.266,NA,NA,NA
Samford,33,14,19,0.424,-5.94,-4.49,4,14,6,7,5,11,2440,2442,1345,845,1857,0.455,177,548,0.323,573,798,0.718,346,1143,435,226,113,455,691,69.7,104.2,0.43,0.295,0.546,49.7,51.5,9.6,9.7,0.503,16.9,30.5,0.309,NA,NA,NA
San Diego,30,9,21,0.3,-7.78,1.42,4,14,6,7,1,11,1822,2074,1200,630,1614,0.39,192,673,0.285,370,559,0.662,289,995,328,139,118,410,640,66.6,91.2,0.346,0.417,0.485,47.9,52.1,7.0,10.6,0.45,17.9,26.5,0.229,NA,NA,NA
San Diego State,38,28,10,0.737,11.89,4.33,16,2,16,4,9,2,2605,2303,1530,885,2100,0.421,222,687,0.323,613,892,0.687,453,1475,405,210,207,467,648,66.2,102.9,0.425,0.327,0.516,53.8,45.8,8.3,15.0,0.474,15.6,34.1,0.292,NA,NA,NA
San Francisco,30,15,15,0.5,-2.92,-0.68,8,10,10,7,5,7,2329,2362,1220,808,1839,0.439,233,659,0.354,480,708,0.678,388,1181,371,162,88,379,619,70.9,107.8,0.385,0.358,0.535,51.9,45.9,7.5,7.9,0.503,14.8,33.8,0.261,NA,NA,NA
San Jose State,31,9,22,0.29,-5.79,1.35,4,14,7,7,1,13,2186,2290,1245,756,1783,0.424,212,690,0.307,462,701,0.659,327,1130,449,186,120,430,687,71.3,98.4,0.393,0.387,0.517,49.9,59.4,8.4,10.3,0.483,16.9,28.6,0.259,NA,NA,NA
Santa Clara,31,11,20,0.355,-4.67,1.86,7,11,7,8,3,9,2083,2272,1265,713,1741,0.41,232,675,0.344,425,592,0.718,279,1047,383,134,83,350,613,66.4,99.2,0.34,0.388,0.515,47.8,53.7,6.4,7.7,0.476,14.8,25.4,0.244,NA,NA,NA
Savannah State,32,16,16,0.5,-15.39,-8.59,9,7,12,3,2,12,1992,2167,1285,667,1685,0.396,204,647,0.315,452,686,0.659,297,1022,330,201,84,473,632,68.2,90.9,0.407,0.384,0.495,47.0,49.5,9.2,7.6,0.456,19.0,26.1,0.268,NA,NA,NA
Seattle,32,15,17,0.469,-9.62,-5.02,7,7,10,8,3,8,2074,2140,1285,735,1732,0.424,197,550,0.358,407,612,0.665,364,1174,415,193,51,505,584,67.3,96.0,0.353,0.318,0.513,51.8,56.5,8.9,4.9,0.481,20.0,33.0,0.235,NA,NA,NA
Seton Hall,34,25,9,0.735,14.66,8.28,12,6,13,3,7,4,2522,2305,1365,892,1999,0.446,206,594,0.347,532,808,0.658,438,1355,455,251,155,469,636,70.7,104.5,0.404,0.297,0.529,52.4,51.0,10.4,11.4,0.498,16.4,34.7,0.266,6.0,R64,MIDWEST
Siena,34,21,13,0.618,1.73,-3.19,13,7,12,3,7,9,2659,2492,1385,929,1992,0.466,215,585,0.368,586,812,0.722,455,1362,492,210,155,546,714,71.0,108.1,0.408,0.294,0.559,55.4,53.0,8.5,11.6,0.52,18.7,39.0,0.294,NA,NA,NA
South Alabama,33,14,19,0.424,-8.18,-2.02,8,12,8,6,4,11,2284,2426,1345,784,1917,0.409,213,660,0.323,503,747,0.673,390,1228,350,221,132,483,664,70.3,96.7,0.39,0.344,0.503,49.3,44.6,9.4,10.6,0.465,17.5,31.2,0.262,NA,NA,NA
South Carolina,34,25,9,0.735,12.01,5.83,11,7,16,3,5,5,2583,2357,1370,882,2040,0.432,216,614,0.352,603,883,0.683,472,1372,461,230,151,464,672,71.4,105.6,0.433,0.301,0.525,54.0,52.3,9.4,13.1,0.485,15.9,37.5,0.296,NA,NA,NA
South Carolina State,34,19,15,0.559,-9.99,-8.24,12,4,10,1,6,12,2485,2485,1360,885,1955,0.453,201,589,0.341,514,716,0.718,342,1145,432,156,94,400,656,68.8,106.2,0.366,0.301,0.541,49.0,48.8,6.7,7.8,0.504,14.8,29.2,0.263,NA,NA,NA
South Carolina Upstate,32,10,22,0.313,-13.78,-4.39,4,10,7,10,3,12,2315,2495,1290,860,1914,0.449,218,640,0.341,377,590,0.639,417,1228,484,175,106,449,623,69.0,104.0,0.308,0.334,0.528,51.1,56.3,7.9,8.9,0.506,17.0,34.5,0.197,NA,NA,NA
South Dakota,32,14,18,0.438,-5.58,-0.88,5,11,6,6,5,10,2443,2537,1305,912,1954,0.467,201,565,0.356,418,596,0.701,289,1077,492,209,113,388,662,71.7,104.4,0.305,0.289,0.546,47.7,53.9,8.9,9.8,0.518,14.8,25.5,0.214,NA,NA,NA
South Dakota State,34,26,8,0.765,5.44,-1.22,12,4,13,0,8,7,2591,2316,1360,877,1950,0.45,255,715,0.357,582,783,0.743,381,1279,381,169,84,399,670,68.8,110.8,0.402,0.367,0.558,53.7,43.4,7.2,6.6,0.515,14.7,32.5,0.298,12.0,R64,SOUTH
South Florida,33,8,25,0.242,-2.85,5.24,4,14,4,14,3,9,2085,2352,1320,774,1852,0.418,133,465,0.286,404,612,0.66,413,1271,331,150,176,485,588,67.1,94.2,0.33,0.251,0.487,51.6,42.8,6.8,14.2,0.454,18.5,34.6,0.218,NA,NA,NA
Southeast Missouri State,29,5,24,0.172,-16.05,-3.43,2,14,3,10,2,14,1944,2252,1165,699,1710,0.409,154,513,0.3,392,612,0.641,326,1022,358,218,46,402,514,71.5,93.4,0.358,0.3,0.486,48.0,51.2,10.5,4.3,0.454,16.7,28.7,0.229,NA,NA,NA
Southeastern Louisiana,33,12,21,0.364,-13.61,-7.55,9,9,9,3,2,15,2344,2489,1325,831,1833,0.453,241,648,0.372,441,694,0.635,336,1140,472,211,89,504,688,70.6,100.3,0.379,0.354,0.542,48.9,56.8,9.0,7.6,0.519,18.9,29.5,0.241,NA,NA,NA
Southern,35,22,13,0.629,-7.68,-9.37,11,7,12,1,6,10,2534,2406,1400,909,2046,0.444,211,610,0.346,505,754,0.67,365,1258,381,258,123,391,680,69.5,104.2,0.369,0.298,0.527,49.0,41.9,10.6,9.7,0.496,14.0,28.9,0.247,16.0,R68,WEST
Southern California,34,21,13,0.618,13.52,7.64,9,9,16,2,3,7,2737,2537,1380,982,2138,0.459,266,688,0.387,507,750,0.676,401,1337,504,215,181,415,590,72.5,109.4,0.351,0.322,0.549,51.1,51.3,8.6,12.5,0.522,14.3,32.1,0.237,8.0,R64,EAST
Southern Illinois,32,22,10,0.688,2.79,-1.3,11,7,12,4,9,4,2360,2229,1290,828,1827,0.453,212,618,0.343,492,718,0.685,357,1135,371,232,63,438,685,69.9,104.7,0.393,0.338,0.544,52.2,44.8,10.3,5.8,0.511,16.8,31.7,0.269,NA,NA,NA
